date,open,high,low,close
2019-08-11,11273.03,11589.73,11080.37,11528.73
2019-08-10,11859.32,11976.68,11200.00,11273.20
2019-08-09,11985.60,12040.00,11650.00,11859.32
2019-08-08,11973.46,12061.10,11450.93,11983.43
2019-08-07,11471.58,12145.42,11388.01,11971.57
2019-08-06,11800.00,12325.00,11200.00,11470.00
2019-08-05,10986.55,11959.36,10986.55,11800.00
2019-08-04,10812.58,11085.99,10564.96,10986.96
2019-08-03,10529.51,10919.00,10502.80,10821.52
2019-08-02,10416.79,10670.00,10318.47,10529.51
2019-08-01,10096.01,10499.00,9878.09,10407.71
2019-07-31,9592.26,10143.20,9574.09,10085.34
2019-07-30,9508.21,9775.00,9373.48,9593.62
2019-07-29,9538.73,9725.17,9360.00,9495.39
2019-07-28,9467.84,9634.50,9111.00,9533.19
2019-07-27,9846.94,10235.00,9299.00,9481.37
2019-07-26,9886.08,9897.46,9650.00,9846.94
2019-07-25,9781.52,10187.00,9734.19,9883.96
2019-07-24,9841.42,9911.50,9514.96,9763.67
2019-07-23,10315.87,10327.33,9801.88,9847.02
2019-07-22,10605.03,10686.89,10052.25,10328.83
2019-07-21,10757.15,10839.09,10325.00,10600.24
2019-07-20,10533.71,11120.00,10359.17,10750.11
2019-07-19,10638.44,10776.99,10102.58,10535.43
2019-07-18,9712.15,10797.00,9280.33,10648.60
2019-07-17,9427.45,9993.00,9049.54,9699.35
2019-07-16,10848.27,11042.11,9366.00,9412.81
2019-07-15,10191.87,11080.37,9855.00,10850.00
2019-07-14,11382.03,11467.30,10090.00,10191.87
2019-07-13,11811.08,11846.61,10810.00,11378.79
2019-07-12,11352.74,11942.39,11083.52,11808.91
2019-07-11,12101.44,12104.97,10966.81,11349.24
2019-07-10,12574.88,13200.00,11550.00,12098.95
2019-07-09,12299.94,12883.48,12030.43,12567.23
2019-07-08,11478.43,12398.00,11332.19,12286.14
2019-07-07,11233.21,11627.00,11083.76,11469.96
2019-07-06,10996.82,11735.00,10982.89,11240.00
2019-07-05,11144.82,11440.00,10769.15,10997.84
2019-07-04,11970.00,12061.04,11052.74,11146.34
2019-07-03,10830.10,12009.00,10830.10,11967.43
2019-07-02,10581.78,10942.63,9614.08,10828.90
2019-07-01,10759.24,11200.41,9950.00,10577.43
2019-06-30,11867.35,12200.06,10651.30,10760.10
2019-06-29,12354.45,12386.76,11317.03,11858.62
2019-06-28,11153.73,12447.46,10739.10,12354.43
2019-06-27,12927.44,13355.61,10300.00,11153.74
2019-06-26,11760.00,13880.00,11647.07,12920.54
2019-06-25,11030.00,11796.37,11000.02,11751.01
2019-06-24,10827.23,11099.00,10551.51,11029.63
2019-06-23,10665.66,11247.62,10483.33,10831.95
2019-06-22,10222.13,11200.00,10085.50,10661.30
2019-06-21,9534.99,10229.49,9534.97,10222.12
2019-06-20,9280.17,9600.00,9211.08,9534.99
2019-06-19,9076.51,9325.85,9036.19,9278.27
2019-06-18,9333.48,9361.87,8918.00,9078.84
2019-06-17,8973.02,9477.70,8973.02,9333.48
2019-06-16,8857.19,9391.85,8805.00,8974.19
2019-06-15,8694.74,8911.98,8623.52,8857.19
2019-06-14,8235.44,8737.37,8174.92,8697.54
2019-06-13,8171.12,8335.56,8049.22,8238.00
2019-06-12,7915.70,8266.00,7821.73,8176.27
2019-06-11,8017.99,8057.32,7713.34,7919.10
2019-06-10,7629.98,8090.00,7523.16,8021.10
2019-06-09,7933.17,7966.58,7511.41,7632.99
2019-06-08,8002.68,8061.12,7777.67,7932.27
2019-06-07,7801.97,8134.99,7758.93,8001.25
2019-06-06,7784.62,7878.62,7449.68,7806.07
2019-06-05,7673.41,7924.48,7570.90,7785.94
2019-06-04,8103.63,8103.63,7432.84,7665.53
2019-06-03,8735.84,8745.96,8049.22,8103.64
2019-06-02,8560.10,8833.97,8546.01,8734.49
2019-06-01,8545.80,8624.72,8457.33,8556.27
2019-05-31,8277.76,8589.99,8109.74,8547.20
2019-05-30,8663.07,9096.79,8000.00,8277.76
2019-05-29,8715.35,8762.39,8421.12,8663.41
2019-05-28,8774.45,8817.41,8540.94,8717.96
2019-05-27,8733.27,8939.18,8653.68,8770.73
2019-05-26,8066.15,8802.29,7888.91,8733.26
2019-05-25,7999.02,8158.45,7939.76,8064.64
2019-05-24,7880.40,8188.87,7795.95,7999.02
2019-05-23,7622.90,7980.00,7468.31,7880.22
2019-05-22,7949.18,8049.22,7505.69,7624.95
2019-05-21,8007.67,8117.48,7676.27,7955.16
2019-05-20,8193.45,8199.97,7581.03,8005.64
2019-05-19,7257.82,8299.99,7247.86,8200.00
2019-05-18,7352.39,7493.85,7205.57,7260.12
2019-05-17,7879.28,7942.09,6178.00,7351.71
2019-05-16,8203.97,8390.95,7654.93,7880.00
2019-05-15,7991.72,8300.00,7838.00,8208.69
2019-05-14,7810.72,8335.56,7618.99,7986.00
2019-05-13,6968.84,8167.50,6863.75,7810.05
2019-05-12,7214.40,7585.00,6762.57,6974.35
2019-05-11,6338.93,7445.00,6338.93,7217.47
2019-05-10,6151.66,6426.80,6105.00,6342.84
2019-05-09,5945.32,6172.00,5932.83,6156.70
2019-05-08,5751.54,5986.00,5658.66,5940.89
2019-05-07,5686.88,5970.00,5686.88,5751.54
2019-05-06,5714.40,5755.79,5562.44,5685.46
2019-05-05,5766.46,5782.55,5624.25,5709.32
2019-05-04,5659.82,5846.13,5510.00,5764.65
2019-05-03,5385.00,5796.56,5363.10,5658.22
2019-05-02,5322.28,5422.94,5304.99,5385.00
2019-05-01,5267.86,5357.96,5263.03,5318.42
2019-04-30,5150.21,5287.40,5127.05,5269.00
2019-04-29,5152.98,5191.96,5071.58,5149.11
2019-04-28,5171.51,5213.23,5099.00,5160.98
2019-04-27,5154.11,5218.31,5113.00,5168.91
2019-04-26,5132.50,5291.48,5046.31,5155.19
2019-04-25,5440.95,5510.00,4991.42,5132.55
2019-04-24,5531.29,5623.30,5372.00,5440.95
2019-04-23,5388.22,5627.00,5363.24,5531.32
2019-04-22,5295.96,5439.12,5249.00,5386.80
2019-04-21,5318.94,5346.91,5212.80,5295.65
2019-04-20,5289.91,5362.97,5253.82,5318.89
2019-04-19,5283.00,5357.96,5180.37,5289.91
2019-04-18,5227.60,5325.00,5218.23,5281.58
2019-04-17,5201.47,5275.07,5170.01,5233.72
2019-04-16,5027.33,5231.96,5014.77,5202.43
2019-04-15,5160.54,5192.01,4948.57,5027.31
2019-04-14,5064.00,5185.26,5012.73,5162.72
2019-04-13,5075.74,5122.01,5033.73,5063.63
2019-04-12,5037.82,5122.48,4912.00,5076.35
2019-04-11,5323.47,5344.31,4966.87,5040.20
2019-04-10,5184.03,5466.06,5161.00,5323.47
2019-04-09,5287.97,5288.95,5136.01,5192.60
2019-04-08,5192.92,5347.37,5127.68,5287.88
2019-04-07,5041.92,5253.49,5028.30,5190.85
2019-04-06,5041.00,5240.00,4900.00,5041.39
2019-04-05,4911.14,5067.62,4883.83,5039.73
2019-04-04,4972.83,5077.35,4778.59,4907.94
2019-04-03,4899.01,5345.00,4800.50,4978.23
2019-04-02,4133.93,5080.00,4130.64,4899.63
2019-04-01,4092.02,4150.00,4052.56,4136.32
2019-03-31,4094.92,4101.70,4074.29,4096.08
2019-03-30,4090.00,4130.36,4040.00,4094.92
2019-03-29,4011.00,4102.57,4005.00,4090.00
2019-03-28,4025.50,4025.56,3992.60,4012.23
2019-03-27,3922.58,4037.11,3912.19,4025.50
2019-03-26,3910.00,3936.36,3879.50,3922.58
2019-03-25,3970.23,3980.22,3850.45,3910.51
2019-03-24,3979.19,3980.97,3942.04,3969.99
2019-03-23,3980.40,4001.17,3957.11,3982.52
2019-03-22,3974.50,4000.81,3958.94,3982.07
2019-03-21,4033.70,4055.35,3919.63,3974.21
2019-03-20,3999.50,4050.00,3962.60,4031.59
2019-03-19,3969.94,4012.63,3947.15,3998.13
2019-03-18,3965.63,4016.63,3929.83,3969.59
2019-03-17,3990.00,3992.42,3927.28,3965.50
2019-03-16,3899.19,4040.00,3899.12,3990.00
2019-03-15,3857.33,3912.06,3843.09,3901.21
2019-03-14,3848.10,3903.98,3775.01,3854.77
2019-03-13,3861.37,3874.68,3820.00,3848.48
2019-03-12,3848.86,3877.69,3791.07,3859.74
2019-03-11,3898.14,3912.89,3812.64,3849.25
2019-03-10,3916.42,3916.43,3862.00,3897.92
2019-03-09,3841.27,3950.25,3835.66,3916.43
2019-03-08,3856.78,3924.37,3760.10,3844.64
2019-03-07,3851.26,3891.04,3826.13,3856.64
2019-03-06,3844.07,3895.12,3808.80,3851.55
2019-03-05,3698.65,3877.10,3690.00,3844.07
2019-03-04,3789.70,3806.90,3670.00,3698.66
2019-03-03,3810.47,3822.39,3756.00,3789.52
2019-03-02,3805.00,3818.75,3760.00,3810.46
2019-03-01,3791.02,3845.30,3789.50,3807.05
2019-02-28,3796.49,3897.62,3755.00,3791.36
2019-02-27,3794.42,3822.85,3658.19,3798.47
2019-02-26,3817.93,3830.00,3760.09,3795.06
2019-02-25,3733.78,3861.81,3732.60,3820.71
2019-02-24,4113.56,4190.00,3714.42,3730.68
2019-02-23,3939.83,4157.87,3905.63,4113.53
2019-02-22,3900.64,3957.00,3882.59,3939.82
2019-02-21,3936.80,3989.99,3866.25,3900.40
2019-02-20,3889.92,3967.52,3861.49,3936.53
2019-02-19,3870.97,4000.00,3840.08,3888.46
2019-02-18,3625.60,3916.47,3614.82,3869.80
2019-02-17,3580.43,3663.34,3553.98,3625.60
2019-02-16,3566.29,3609.00,3561.96,3579.92
2019-02-15,3560.45,3620.53,3544.88,3566.29
2019-02-14,3575.01,3590.74,3531.01,3560.46
2019-02-13,3585.70,3629.81,3541.00,3574.93
2019-02-12,3588.99,3619.93,3548.28,3585.94
2019-02-11,3651.32,3652.56,3578.70,3588.70
2019-02-10,3622.74,3662.43,3576.16,3650.37
2019-02-09,3626.12,3639.74,3589.52,3622.62
2019-02-08,3358.39,3711.04,3337.91,3622.94
2019-02-07,3364.00,3383.29,3350.00,3359.33
2019-02-06,3431.81,3445.60,3328.70,3364.62
2019-02-05,3409.81,3435.00,3396.00,3431.39
2019-02-04,3413.75,3439.46,3394.85,3410.87
2019-02-03,3470.50,3476.33,3384.67,3414.82
2019-02-02,3434.83,3485.00,3406.38,3462.82
2019-02-01,3413.69,3460.00,3364.53,3434.83
2019-01-31,3438.00,3474.20,3392.60,3413.11
2019-01-30,3391.25,3465.05,3372.34,3437.35
2019-01-29,3431.43,3438.76,3322.19,3390.50
2019-01-28,3532.23,3536.77,3357.30,3429.50
2019-01-27,3555.31,3564.12,3456.00,3533.23
2019-01-26,3560.94,3657.89,3536.51,3555.56
2019-01-25,3570.67,3578.79,3511.00,3560.00
2019-01-24,3553.20,3598.00,3524.00,3570.73
2019-01-23,3574.44,3620.23,3518.00,3552.32
2019-01-22,3531.51,3615.80,3401.36,3576.81
2019-01-21,3537.42,3573.29,3485.58,3531.51
2019-01-20,3680.00,3703.27,3470.00,3536.72
2019-01-19,3609.29,3774.00,3602.60,3681.00
2019-01-18,3638.01,3641.90,3577.00,3609.21
2019-01-17,3609.50,3660.00,3534.25,3638.01
2019-01-16,3576.92,3669.00,3570.48,3605.91
2019-01-15,3664.28,3687.02,3534.68,3576.93
2019-01-14,3517.03,3714.00,3506.00,3664.28
2019-01-13,3617.75,3654.02,3476.00,3515.95
2019-01-12,3631.00,3650.35,3557.09,3617.13
2019-01-11,3627.65,3704.60,3569.85,3632.02
2019-01-10,4003.09,4036.22,3503.44,3627.51
2019-01-09,3994.75,4060.00,3948.44,4002.13
2019-01-08,4005.00,4112.00,3934.73,3994.90
2019-01-07,4040.71,4070.00,3964.01,4005.45
2019-01-06,3795.38,4090.00,3753.00,4040.71
2019-01-05,3822.00,3887.09,3780.00,3791.84
2019-01-04,3785.64,3850.33,3732.38,3817.71
2019-01-03,3890.27,3893.40,3760.00,3787.81
2019-01-02,3825.41,3918.67,3770.00,3885.87
2019-01-01,3693.85,3845.46,3629.66,3823.44
