date,open,high,low,close
2016-11-05,702.95,707.34,694.71,703.63
2016-11-04,684.84,707.67,681.0,702.98
2016-11-03,742.0,745.19,670.32,681.03
2016-11-02,726.6,735.93,717.32,732.99
2016-11-01,697.04,737.0,695.38,726.6
2016-10-31,697.1,706.97,683.6,697.67
2016-10-30,711.1,711.78,691.49,696.36
2016-10-29,685.91,717.99,684.89,712.06
2016-10-28,684.68,687.23,677.05,685.29
2016-10-27,674.63,685.89,665.59,682.67
2016-10-26,651.97,677.0,651.69,673.14
2016-10-25,649.03,657.58,643.0,648.33
2016-10-24,648.71,652.25,640.0,648.14
2016-10-23,654.52,656.0,647.51,649.69
2016-10-22,628.99,656.0,628.57,655.0
2016-10-21,628.05,632.36,627.5,628.99
2016-10-20,627.84,630.22,625.0,627.72
2016-10-19,635.95,638.04,624.13,627.98
2016-10-18,636.96,637.8,631.52,635.58
2016-10-17,638.97,639.99,632.1,635.69
2016-10-16,635.26,641.4,635.18,638.09
2016-10-15,638.2,642.0,635.25,636.01
2016-10-14,635.16,639.99,630.45,638.38
2016-10-13,634.5,636.0,630.0,635.61
2016-10-12,638.3,640.0,628.76,635.06
2016-10-11,616.37,639.0,614.56,638.91
2016-10-10,612.12,616.47,612.12,615.37
2016-10-09,614.34,614.98,610.0,613.61
2016-10-08,614.88,616.99,612.5,614.48
2016-10-07,610.25,616.34,607.52,614.23
2016-10-06,608.01,610.5,607.09,610.34
2016-10-05,607.19,612.0,605.76,610.98
2016-10-04,612.84,612.84,604.99,607.18
2016-10-03,608.6,611.59,606.6,611.06
2016-10-02,612.98,613.0,605.0,608.59
2016-10-01,608.23,614.28,608.23,612.0
2016-09-30,605.59,608.38,603.15,608.26
2016-09-29,603.93,605.99,601.0,604.96
2016-09-28,604.26,605.3,601.41,603.71
2016-09-27,606.7,608.37,600.02,604.57
2016-09-26,598.95,607.27,596.1,604.28
2016-09-25,600.05,601.99,596.0,597.41
2016-09-24,600.47,603.59,597.76,600.14
2016-09-23,595.42,602.9,593.0,602.53
2016-09-22,595.46,596.42,592.5,593.95
2016-09-21,601.0,601.01,592.1,594.66
2016-09-20,608.73,608.88,605.35,606.95
2016-09-19,608.0,609.5,603.0,607.88
2016-09-18,602.93,609.06,601.97,608.0
2016-09-17,607.04,607.59,601.1,604.04
2016-09-16,606.65,608.99,603.5,605.9
2016-09-15,608.5,608.99,602.3,605.21
2016-09-14,607.45,610.69,605.98,607.89
2016-09-13,606.4,609.61,603.28,607.73
2016-09-12,604.08,609.15,602.0,607.0
2016-09-11,621.65,628.99,594.63,603.8
2016-09-10,622.01,625.0,618.67,622.01
2016-09-09,625.67,627.49,612.93,622.0
2016-09-08,614.44,628.98,611.66,625.66
2016-09-07,608.93,615.92,604.7,614.39
2016-09-06,604.98,609.74,601.0,608.96
2016-09-05,605.72,607.31,592.46,603.74
2016-09-04,596.25,609.05,590.88,604.25
2016-09-03,572.0,598.64,569.01,592.5
2016-09-02,571.05,574.2,567.03,572.0
2016-09-01,570.75,572.86,566.86,571.6
2016-08-31,575.88,576.49,568.4,570.76
2016-08-30,570.74,576.5,568.55,575.23
2016-08-29,573.2,575.0,568.6,571.5
2016-08-28,567.51,573.0,566.8,573.0
2016-08-27,577.92,579.09,564.81,567.41
2016-08-26,575.75,582.46,574.1,577.84
2016-08-25,577.65,578.75,571.16,576.99
2016-08-24,580.27,582.1,575.4,577.11
2016-08-23,582.78,584.99,576.0,580.71
2016-08-22,577.55,585.95,572.5,583.85
2016-08-21,577.7,583.99,576.01,578.47
2016-08-20,572.98,580.0,568.52,580.0
2016-08-19,571.51,574.86,552.3,572.11
2016-08-18,570.91,575.87,568.79,569.71
2016-08-17,574.95,577.86,566.02,570.47
2016-08-16,564.2,579.8,563.0,577.53
2016-08-15,568.76,573.69,554.9,565.79
2016-08-14,583.52,583.92,556.24,567.45
2016-08-13,585.34,589.98,581.71,582.11
2016-08-12,585.25,591.19,580.47,586.0
2016-08-11,590.46,597.78,585.23,587.57
2016-08-10,582.71,603.0,580.01,591.7
2016-08-09,591.85,591.85,579.43,583.53
2016-08-08,592.47,594.0,583.58,589.46
2016-08-07,589.47,598.82,582.12,592.6
2016-08-06,572.98,592.0,562.56,588.78
2016-08-05,578.14,578.2,562.0,576.64
2016-08-04,563.99,583.97,552.0,575.52
2016-08-03,540.03,572.34,521.0,565.63
2016-08-02,606.84,613.03,465.28,514.98
2016-08-01,622.5,630.0,604.0,607.61
2016-07-31,654.02,654.71,620.01,620.01
2016-07-30,654.88,657.5,652.19,654.37
2016-07-29,654.84,657.48,653.0,657.03
2016-07-28,655.13,657.89,652.41,653.44
2016-07-27,651.22,659.98,646.31,655.63
2016-07-26,655.0,656.94,645.01,652.22
2016-07-25,659.64,661.99,652.28,654.37
2016-07-24,655.52,665.0,651.99,659.51
2016-07-23,647.88,656.77,646.0,653.8
2016-07-22,663.25,666.3,645.0,652.95
2016-07-21,667.01,667.1,660.1,664.25
2016-07-20,674.8,675.0,660.0,667.02
2016-07-19,673.45,675.81,666.0,673.86
2016-07-18,679.54,682.21,666.12,673.46
2016-07-17,662.45,684.19,661.35,678.23
2016-07-16,664.6,666.67,655.0,662.0
2016-07-15,660.3,670.01,658.41,664.99
2016-07-14,652.24,664.93,650.01,660.53
2016-07-13,663.52,669.97,654.52,661.5
2016-07-12,649.32,678.0,646.05,671.7
2016-07-11,648.77,659.6,639.31,647.42
2016-07-10,647.78,650.88,636.8,646.55
2016-07-09,663.0,663.99,626.0,652.54
2016-07-08,638.89,665.0,635.0,664.0
2016-07-07,674.7,678.43,605.5,636.39
2016-07-06,669.09,679.0,662.13,674.46
2016-07-05,678.74,682.36,661.57,666.58
2016-07-04,659.77,682.35,640.1,678.72
2016-07-03,702.48,704.99,646.29,664.14
2016-07-02,674.55,704.93,672.74,702.48
2016-07-01,666.33,684.1,659.71,677.0
2016-06-30,635.91,671.22,628.06,666.84
2016-06-29,644.33,645.0,621.09,634.43
2016-06-28,657.49,665.51,635.5,645.39
2016-06-27,630.16,653.46,618.03,648.2
2016-06-26,658.8,662.9,608.64,628.61
2016-06-25,660.76,684.45,639.4,663.24
2016-06-24,622.59,683.88,620.82,656.71
2016-06-23,602.82,632.67,540.17,624.69
2016-06-22,665.36,677.63,593.03,594.1
2016-06-21,725.0,728.18,625.0,668.42
2016-06-20,759.12,763.99,725.0,734.99
2016-06-19,753.47,764.93,740.11,760.55
2016-06-18,745.0,778.85,723.02,755.02
2016-06-17,767.37,778.7,706.37,746.99
2016-06-16,695.0,773.07,689.8,765.6
2016-06-15,685.25,695.77,672.12,693.01
2016-06-14,703.81,704.5,655.0,685.69
2016-06-13,668.73,725.0,655.02,702.05
2016-06-12,610.0,683.02,603.21,667.94
2016-06-11,576.53,594.0,575.93,592.13
2016-06-10,576.06,580.0,572.0,577.91
2016-06-09,583.01,583.1,572.97,576.4
2016-06-08,577.48,584.25,571.86,583.24
2016-06-07,584.12,594.44,563.0,576.75
2016-06-06,573.8,586.02,573.8,583.49
2016-06-05,573.5,582.0,566.0,573.76
2016-06-04,569.93,588.71,558.54,573.87
2016-06-03,538.0,578.37,535.74,567.94
2016-06-02,536.95,540.0,529.13,538.98
2016-06-01,532.37,542.87,525.49,538.65
2016-05-31,527.64,548.5,515.0,532.06
2016-05-30,517.6,535.0,510.01,527.0
2016-05-29,522.13,540.0,485.0,513.85
2016-05-28,470.58,529.08,468.0,521.5
2016-05-27,452.07,478.16,452.07,472.68
2016-05-26,448.27,452.98,446.8,452.38
2016-05-25,445.31,449.6,444.26,448.02
2016-05-24,442.63,446.37,441.0,445.31
2016-05-23,438.72,442.91,436.4,442.29
2016-05-22,442.72,443.47,435.0,437.85
2016-05-21,442.84,443.98,435.28,442.84
2016-05-20,436.3,444.41,435.06,441.97
2016-05-19,452.47,453.85,441.05,441.63
2016-05-18,452.96,455.68,452.01,452.94
2016-05-17,454.0,456.09,452.14,453.01
2016-05-16,457.56,458.0,451.11,455.56
2016-05-15,456.3,458.08,454.72,457.48
2016-05-14,456.42,457.25,453.51,455.38
2016-05-13,455.2,456.82,452.04,456.04
2016-05-12,452.95,455.09,448.88,454.92
2016-05-11,450.88,457.99,450.32,452.01
2016-05-10,461.49,463.0,447.38,449.91
2016-05-09,457.75,464.79,455.62,461.63
2016-05-08,458.97,459.69,455.95,457.81
2016-05-07,458.98,461.0,455.95,458.15
2016-05-06,448.5,463.97,447.03,459.73
2016-05-05,447.36,450.0,445.11,448.82
2016-05-04,451.18,451.68,444.15,446.3
2016-05-03,444.06,452.0,440.78,451.7
2016-05-02,452.99,453.8,438.59,443.54
2016-05-01,448.43,453.78,446.84,451.4
2016-04-30,456.53,456.9,446.5,446.7
2016-04-29,449.94,456.0,445.62,454.77
2016-04-28,445.39,451.0,435.0,450.0
2016-04-27,467.39,469.03,445.42,447.46
2016-04-26,462.29,469.87,462.13,468.0
2016-04-25,460.03,469.47,455.13,465.99
2016-04-24,451.92,470.02,447.06,459.4
2016-04-23,447.16,452.18,444.46,451.31
2016-04-22,451.0,451.36,442.96,447.8
2016-04-21,441.99,452.11,440.0,451.0
2016-04-20,435.7,444.0,433.11,441.25
2016-04-19,428.14,436.82,426.24,435.25
2016-04-18,427.15,430.01,425.8,428.07
2016-04-17,430.18,430.91,424.24,426.75
2016-04-16,429.29,432.87,427.12,430.68
2016-04-15,424.4,430.0,423.07,429.25
2016-04-14,423.6,425.35,420.57,424.51
2016-04-13,425.32,426.0,422.27,423.26
2016-04-12,422.79,426.67,421.0,425.91
2016-04-11,420.4,422.8,418.0,422.08
2016-04-10,418.59,421.79,417.2,420.77
2016-04-09,417.75,418.71,412.0,418.37
2016-04-08,419.99,423.99,416.26,418.13
2016-04-07,420.62,421.99,418.09,419.84
2016-04-06,422.71,422.9,420.0,421.63
2016-04-05,418.81,423.0,416.61,422.6
2016-04-04,418.51,419.85,416.0,418.65
2016-04-03,419.35,419.44,416.1,419.0
2016-04-02,416.31,420.0,416.01,419.19
2016-04-01,414.66,416.99,413.42,415.38
2016-03-31,413.68,416.99,411.4,415.51
2016-03-30,415.43,415.93,408.59,413.09
2016-03-29,422.87,424.37,407.22,415.4
2016-03-28,424.62,424.77,420.32,422.05
2016-03-27,416.96,427.99,415.77,424.3
2016-03-26,415.6,416.99,414.0,416.77
2016-03-25,415.17,416.92,412.0,416.25
2016-03-24,417.62,418.15,412.85,415.96
2016-03-23,416.39,419.0,413.44,417.22
2016-03-22,411.15,416.99,410.35,415.89
2016-03-21,410.62,411.96,406.5,410.99
2016-03-20,408.36,412.0,406.6,411.34
2016-03-19,407.5,409.95,404.1,408.94
2016-03-18,418.47,418.49,403.34,408.21
2016-03-17,416.52,419.0,415.66,418.49
2016-03-16,415.84,416.61,413.15,416.49
2016-03-15,414.83,417.43,412.15,415.89
2016-03-14,412.99,415.22,410.5,413.85
2016-03-13,409.95,417.0,409.67,412.64
2016-03-12,419.14,420.93,406.59,410.47
2016-03-11,416.0,421.91,415.11,418.1
2016-03-10,412.99,416.9,409.31,416.5
2016-03-09,412.14,413.51,408.75,412.66
2016-03-08,413.96,414.99,408.46,412.13
2016-03-07,406.15,414.96,403.03,414.76
2016-03-06,399.77,412.31,393.11,404.78
2016-03-05,408.18,408.98,382.0,398.5
2016-03-04,420.29,423.9,407.55,409.97
2016-03-03,422.4,424.47,415.85,420.27
2016-03-02,433.33,434.5,424.0,425.18
2016-03-01,436.75,437.5,427.01,433.31
2016-02-29,430.26,440.99,428.12,436.62
2016-02-28,431.07,435.0,422.29,432.16
2016-02-27,432.0,435.0,428.22,431.06
2016-02-26,423.38,428.38,418.01,427.8
2016-02-25,423.79,426.75,415.79,423.51
2016-02-24,419.1,424.28,409.07,422.61
2016-02-23,438.26,440.0,414.0,420.05
2016-02-22,438.33,439.5,431.15,437.97
2016-02-21,434.63,447.99,426.0,437.7
2016-02-20,419.98,443.96,419.5,440.24
2016-02-19,421.15,422.0,414.0,419.27
2016-02-18,415.59,424.9,413.4,420.31
2016-02-17,407.51,421.11,404.0,415.52
2016-02-16,399.5,407.8,396.0,406.47
2016-02-15,405.5,409.71,393.4,399.0
2016-02-14,390.99,404.0,390.59,403.95
2016-02-13,383.0,390.08,382.0,389.51
2016-02-12,377.98,383.0,377.07,382.88
2016-02-11,379.34,380.5,373.54,377.99
2016-02-10,373.69,383.85,372.12,379.86
2016-02-09,370.95,377.0,369.12,373.16
2016-02-08,375.0,378.99,369.99,371.16
2016-02-07,375.39,380.0,373.04,375.4
2016-02-06,384.97,384.98,371.35,374.27
2016-02-05,388.0,389.5,382.99,385.88
2016-02-04,368.4,391.88,367.95,390.0
2016-02-03,373.05,374.0,365.0,367.64
2016-02-02,371.79,375.0,369.73,373.18
2016-02-01,368.49,378.2,366.53,371.5
2016-01-31,376.38,379.3,367.77,370.0
2016-01-30,378.12,380.42,372.95,376.6
2016-01-29,379.55,383.99,363.73,379.44
2016-01-28,394.62,395.56,376.0,379.16
2016-01-27,391.77,397.0,390.31,395.0
2016-01-26,390.1,397.7,386.2,390.66
2016-01-25,402.16,402.31,385.5,392.58
2016-01-24,386.37,405.97,385.36,402.5
2016-01-23,382.85,395.0,381.05,386.92
2016-01-22,409.42,410.07,374.45,381.78
2016-01-21,418.9,421.25,404.59,410.03
2016-01-20,376.77,422.98,372.53,410.93
2016-01-19,385.47,386.92,375.59,379.88
2016-01-18,380.16,388.5,373.63,385.0
2016-01-17,387.28,391.14,376.0,382.85
2016-01-16,360.0,387.5,352.0,386.43
2016-01-15,429.55,429.8,365.0,372.85
2016-01-14,432.64,434.0,427.0,429.22
2016-01-13,434.89,438.35,424.5,432.53
2016-01-12,448.0,448.0,442.88,446.27
2016-01-11,448.79,451.13,438.0,448.99
2016-01-10,448.84,449.89,440.8,447.21
2016-01-09,452.02,454.0,446.68,449.95
2016-01-08,457.0,465.0,444.51,451.32
2016-01-07,429.99,457.79,429.25,457.79
2016-01-06,432.45,432.67,426.54,431.84
2016-01-05,434.17,435.39,429.5,431.89
2016-01-04,430.79,435.86,428.44,433.97
2016-01-03,433.2,434.09,424.06,430.85
2016-01-02,434.87,435.99,430.42,433.74
2016-01-01,430.89,436.0,427.2,434.98
