date,open,high,low,close
2021-10-23,60698.54,61737.38,59633.61,61338.76
2021-10-22,62207.51,63757.28,59953.74,60702.68
2021-10-21,66027.81,66664.10,61850.00,62219.44
2021-10-20,64282.20,67016.50,63529.00,65990.31
2021-10-19,62014.99,64499.00,61350.00,64241.61
2021-10-18,61519.52,62679.00,59013.00,62034.65
2021-10-17,60885.27,61712.00,58933.00,61538.97
2021-10-16,61703.45,62352.00,60100.27,60870.26
2021-10-15,57370.48,62944.94,56877.00,61657.35
2021-10-14,57395.84,58550.00,56830.56,57371.58
2021-10-13,56004.61,57773.89,54231.00,57374.55
2021-10-12,57490.00,57701.00,53909.00,55995.49
2021-10-11,54657.00,57855.79,54462.45,57485.20
2021-10-10,54984.49,56561.00,51000.00,54714.95
2021-10-09,53952.82,55512.05,53674.69,54976.92
2021-10-08,53816.16,56168.00,53623.02,53957.21
2021-10-07,55360.10,55360.32,53289.57,53787.60
2021-10-06,51521.89,55800.00,50428.64,55345.79
2021-10-05,49283.89,51914.68,49075.00,51501.19
2021-10-04,48231.04,49530.53,46900.00,49242.14
2021-10-03,47644.63,49225.55,47119.87,48235.93
2021-10-02,48185.61,48361.83,47468.15,47685.80
2021-10-01,43835.47,48500.00,43291.07,48171.86
2021-09-30,41537.56,44117.74,41427.87,43834.43
2021-09-29,41024.21,42595.93,40750.00,41542.90
2021-09-28,42154.87,42778.93,40888.00,41049.00
2021-09-27,43162.82,44377.70,42130.00,42189.81
2021-09-26,42699.10,43956.38,40808.00,43204.73
2021-09-25,42835.88,43010.69,41689.60,42722.19
2021-09-24,44893.70,45159.90,40693.27,42848.50
2021-09-23,43586.00,45013.17,43105.00,44903.50
2021-09-22,40702.07,44031.85,40580.18,43589.53
2021-09-21,43003.07,43643.34,39573.21,40596.54
2021-09-20,47257.86,47334.54,42453.97,43035.99
2021-09-19,48307.05,48389.52,46860.00,47245.25
2021-09-18,47316.21,48834.00,47052.90,48326.74
2021-09-17,47773.44,48179.00,46712.14,47305.18
2021-09-16,48188.12,48505.00,47035.00,47760.64
2021-09-15,47123.81,48465.77,46702.26,48150.94
2021-09-14,44983.77,47273.38,44704.18,47103.18
2021-09-13,46039.42,46895.82,43400.00,44974.34
2021-09-12,45162.96,46491.63,44752.96,46035.00
2021-09-11,44858.20,45993.32,44767.75,45176.66
2021-09-10,46368.11,47029.08,44125.00,44857.38
2021-09-09,46070.43,47419.95,45550.00,46392.81
2021-09-08,46894.30,47386.72,44436.93,46091.94
2021-09-07,52719.43,52956.47,42900.01,46866.82
2021-09-06,51809.28,52810.00,51024.32,52708.20
2021-09-05,49965.32,51900.00,49500.00,51809.28
2021-09-04,50033.50,50570.94,49388.26,49943.16
2021-09-03,49284.93,51050.00,48351.60,50025.04
2021-09-02,48830.93,50390.00,48625.00,49274.79
2021-09-01,47118.02,49134.00,46532.42,48853.49
2021-08-31,46969.05,48270.33,46699.00,47156.09
2021-08-30,48782.56,48915.29,46855.41,47003.44
2021-08-29,48947.10,49666.00,47798.29,48808.72
2021-08-28,49100.49,49325.00,48244.88,48935.36
2021-08-27,46857.86,49187.00,46363.00,49100.49
2021-08-26,49022.39,49387.60,46309.33,46856.29
2021-08-25,47670.80,49273.93,47100.00,49011.75
2021-08-24,49516.08,49893.50,47593.66,47731.33
2021-08-23,49296.71,50562.11,49010.00,49561.37
2021-08-22,48883.84,49540.01,48080.17,49301.86
2021-08-21,49332.31,49833.02,48300.00,48884.34
2021-08-20,46759.29,49436.10,46645.77,49356.00
2021-08-19,44734.16,47114.99,43935.54,46764.30
2021-08-18,44631.47,46041.62,44218.73,44721.13
2021-08-17,45930.48,47183.37,44417.51,44694.35
2021-08-16,47024.96,48075.22,45654.14,45930.51
2021-08-15,47130.97,47424.00,45500.27,47028.30
2021-08-14,47855.00,48190.00,46000.00,47119.73
2021-08-13,44413.35,47929.18,44253.97,47860.58
2021-08-12,45536.80,46236.70,43800.02,44444.45
2021-08-11,45596.21,46787.60,45353.02,45539.85
2021-08-10,46282.30,46759.00,44643.00,45609.70
2021-08-09,43836.05,46529.02,42811.26,46292.89
2021-08-08,44624.40,45355.00,43298.84,43858.42
2021-08-07,42857.09,44763.14,42251.00,44612.94
2021-08-06,40893.77,43381.00,39879.47,42856.59
2021-08-05,39742.77,41401.96,37300.00,40894.67
2021-08-04,38173.75,39973.94,37481.00,39741.12
2021-08-03,39157.52,39792.83,37639.00,38177.07
2021-08-02,39875.20,40459.31,38687.62,39165.55
2021-08-01,41489.16,42614.85,39424.27,39839.00
2021-07-31,42236.72,42411.32,41007.51,41490.13
2021-07-30,40045.21,42335.50,38331.37,42234.89
2021-07-29,40024.80,40662.80,39239.95,40037.51
2021-07-28,39446.94,40927.53,38786.80,40036.32
2021-07-27,37271.44,39539.50,36386.19,39475.41
2021-07-26,35438.93,40581.30,35282.70,37291.24
2021-07-25,34301.86,35448.97,33874.03,35428.28
2021-07-24,33685.00,34534.32,33419.31,34301.78
2021-07-23,32306.98,33684.17,32000.00,33684.17
2021-07-22,32115.82,32609.83,31703.15,32300.88
2021-07-21,29792.99,32875.42,29500.00,32138.45
2021-07-20,30822.08,31068.62,29296.39,29786.58
2021-07-19,31794.49,31881.71,30400.00,30829.29
2021-07-18,31509.33,32440.98,31100.00,31776.65
2021-07-17,31376.30,31950.00,31176.66,31529.68
2021-07-16,31885.70,32264.53,31012.93,31388.17
2021-07-15,32818.68,33179.00,31121.57,31848.65
2021-07-14,32737.56,33111.72,31589.35,32823.55
2021-07-13,33091.53,33340.00,32190.00,32728.00
2021-07-12,34266.84,34677.00,32660.00,33105.00
2021-07-11,33521.48,34635.82,33335.49,34258.53
2021-07-10,33830.73,34261.04,33014.21,33517.60
2021-07-09,32892.94,34115.44,32285.73,33826.43
2021-07-08,33858.33,33943.02,32101.00,32898.79
2021-07-07,34231.95,35059.02,33800.00,33882.47
2021-07-06,33730.76,35100.49,33510.58,34244.09
2021-07-05,35255.00,35258.70,33143.00,33704.21
2021-07-04,34672.08,35960.00,34404.29,35289.21
2021-07-03,33810.46,34959.72,33333.10,34688.30
2021-07-02,33537.11,33981.51,32700.05,33811.56
2021-07-01,35059.71,35071.34,32700.88,33564.21
2021-06-30,35900.05,36099.82,34049.36,35037.23
2021-06-29,34494.42,36623.79,34240.00,35907.93
2021-06-28,34716.02,35357.13,33878.23,34487.11
2021-06-27,32293.98,34772.94,32015.82,34699.50
2021-06-26,31595.95,32714.46,30082.79,32269.38
2021-06-25,34652.68,35517.22,31271.02,31597.75
2021-06-24,33693.99,35289.00,32314.37,34649.32
2021-06-23,32547.57,35000.00,31670.89,33652.28
2021-06-22,31628.83,33315.85,28600.00,32545.26
2021-06-21,35598.66,35763.80,31238.69,31634.16
2021-06-20,35494.70,36125.00,33337.00,35589.77
2021-06-19,35849.18,36440.00,34718.21,35507.06
2021-06-18,38110.25,38208.68,35143.68,35840.00
2021-06-17,38361.38,39553.05,37350.00,38097.68
2021-06-16,40166.93,40506.59,38095.41,38353.99
2021-06-15,40544.19,41341.57,39526.47,40171.47
2021-06-14,39035.52,41050.00,38758.40,40532.79
2021-06-13,35563.66,39386.43,34783.90,39013.76
2021-06-12,37338.91,37445.55,34630.00,35542.76
2021-06-11,36724.97,37680.65,35958.49,37341.11
2021-06-10,37414.64,38446.24,35824.69,36707.54
2021-06-09,33413.19,37556.25,32423.72,37400.00
2021-06-08,33567.51,34085.61,31025.00,33411.69
2021-06-07,35810.69,36808.30,33321.09,33582.62
2021-06-06,35532.59,36510.58,35250.00,35808.85
2021-06-05,36851.58,37927.93,34849.65,35532.14
2021-06-04,39242.94,39277.36,35576.67,36887.32
2021-06-03,37585.12,39490.00,37176.06,39219.88
2021-06-02,36693.30,38256.30,35933.19,37589.36
2021-06-01,37279.89,37927.44,35699.98,36693.30
2021-05-31,35675.30,37540.96,34195.20,37341.41
2021-05-30,34644.09,36516.99,33425.00,35677.72
2021-05-29,35691.36,37348.01,33650.00,34632.08
2021-05-28,38578.50,38905.12,34710.23,35692.46
2021-05-27,39299.46,40429.47,37212.90,38503.47
2021-05-26,38385.87,40904.00,37859.74,39309.56
2021-05-25,38848.36,40000.00,36486.85,38397.72
2021-05-24,34735.35,39960.00,34426.21,38839.86
2021-05-23,37474.34,38311.74,31107.46,34706.79
2021-05-22,37318.43,38887.99,35260.00,37500.54
2021-05-21,40566.13,42297.89,33520.00,37335.16
2021-05-20,36793.39,43000.00,35000.00,40640.90
2021-05-19,42900.85,43601.63,30066.00,36780.43
2021-05-18,43581.27,45872.05,42023.69,42877.75
2021-05-17,46446.42,46648.50,42100.00,43593.39
2021-05-16,46753.40,49800.00,43769.40,46444.75
2021-05-15,49883.89,50710.93,46448.53,46708.89
2021-05-14,49711.64,51572.00,48875.69,49880.43
2021-05-13,49419.44,51420.72,45700.00,49694.96
2021-05-12,56763.70,58021.26,48530.00,49386.56
2021-05-11,55854.43,56972.33,54500.00,56763.70
2021-05-10,58336.16,59603.00,53500.00,55880.72
2021-05-09,58964.89,59300.62,56256.00,58305.24
2021-05-08,57371.02,59564.24,56977.50,58984.75
2021-05-07,56425.82,58743.85,55288.11,57381.73
2021-05-06,57517.08,58420.83,55283.00,56447.39
2021-05-05,53221.75,57976.62,52924.50,57509.93
2021-05-04,57227.64,57250.85,53080.69,53236.84
2021-05-03,56599.91,59000.00,56500.00,57222.37
2021-05-02,57893.01,57967.01,56064.51,56622.66
2021-05-01,57790.66,58549.00,57049.63,57851.91
2021-04-30,53585.93,58008.00,53087.15,57775.27
2021-04-29,54898.45,55239.33,52379.90,53593.97
2021-04-28,55094.73,56500.00,53811.49,54901.97
2021-04-27,54015.32,55519.37,53325.75,55091.39
2021-04-26,49122.75,54404.78,48823.01,54073.41
2021-04-25,50126.34,50608.94,47004.20,49128.43
2021-04-24,51177.77,51227.38,48713.34,50118.94
2021-04-23,51693.98,52131.34,47555.00,51176.65
2021-04-22,53823.48,55491.80,50450.01,51683.95
2021-04-21,56493.02,56850.00,53628.79,53806.24
2021-04-20,55694.55,57119.00,53400.00,56503.19
2021-04-19,56260.83,57633.00,54252.88,55694.55
2021-04-18,60048.82,60433.81,51541.16,56280.60
2021-04-17,61436.23,62596.48,59676.67,60032.29
2021-04-16,63247.24,63580.40,60042.04,61436.24
2021-04-15,62954.20,63855.37,61998.90,63239.19
2021-04-14,63605.69,64895.22,61327.00,62986.09
2021-04-13,59814.87,63769.00,59780.00,63564.48
2021-04-12,59972.26,61234.56,59361.11,59831.66
2021-04-11,59773.19,60679.00,59165.15,59979.26
2021-04-10,58129.02,61222.22,57870.00,59766.93
2021-04-09,58066.18,58890.25,57657.43,58109.56
2021-04-08,55912.38,58145.49,55680.40,58096.60
2021-04-07,58024.90,58668.00,55441.93,55932.83
2021-04-06,59135.36,59473.90,57216.00,58018.30
2021-04-05,58213.69,59280.00,56800.00,59125.00
2021-04-04,57064.13,58501.00,56466.25,58212.18
2021-04-03,58967.61,59801.39,56922.00,57064.42
2021-04-02,58744.00,60103.04,58450.00,59003.60
2021-04-01,58789.96,59490.00,57935.42,58728.53
2021-03-31,58767.75,59816.17,56713.45,58782.58
2021-03-30,57623.66,59388.66,57011.00,58760.59
2021-03-29,55790.28,58402.68,54892.42,57600.10
2021-03-28,55817.85,56573.04,54677.51,55790.92
2021-03-27,55081.26,56686.15,53948.35,55839.42
2021-03-26,51292.65,55114.86,51263.38,55081.37
2021-03-25,52281.77,53271.59,50360.00,51326.11
2021-03-24,54360.07,57207.33,51638.76,52287.52
2021-03-23,54117.71,55866.44,52933.03,54361.57
2021-03-22,57410.54,58461.78,53715.00,54070.92
2021-03-21,58072.87,58632.52,55500.00,57381.79
2021-03-20,58029.94,59957.00,57815.61,58138.39
2021-03-19,57648.01,59450.95,56279.34,58072.00
2021-03-18,58939.73,60083.25,57000.00,57648.05
2021-03-17,56928.38,58968.80,54124.00,58901.80
2021-03-16,55616.42,56950.00,53221.00,56908.34
2021-03-15,58956.90,60595.13,54555.00,55644.37
2021-03-14,61177.03,61700.00,58959.57,59016.39
2021-03-13,57297.67,61781.83,56080.96,61165.19
2021-03-12,57847.92,58098.50,55011.00,57271.04
2021-03-11,55918.09,58155.99,54269.00,57772.09
2021-03-10,54927.29,57402.89,53010.00,55852.29
2021-03-09,52427.80,54939.26,51857.00,54929.02
2021-03-08,50952.55,52427.80,49316.98,52427.80
2021-03-07,48933.12,51477.53,48933.12,50967.30
2021-03-06,48774.67,49200.00,47082.29,48904.63
2021-03-05,48353.09,49471.24,46294.00,48739.21
2021-03-04,50376.05,51817.54,47500.00,48360.50
2021-03-03,48438.00,52652.82,48168.45,50379.68
2021-03-02,49641.89,50250.00,47069.52,48516.35
2021-03-01,45261.56,49831.52,45020.25,49629.33
2021-02-28,46142.10,46659.88,43021.00,45240.96
2021-02-27,46324.15,48365.31,45050.00,46109.98
2021-02-26,47070.18,48476.62,44151.97,46314.83
2021-02-25,49715.13,52079.16,46723.00,47088.58
2021-02-24,48927.33,51459.51,47000.00,49754.00
2021-02-23,54173.64,54196.58,44845.72,48887.93
2021-02-22,57485.74,57564.19,47400.00,54173.65
2021-02-21,55919.75,58354.14,55537.99,57492.91
2021-02-20,56000.59,57553.81,54000.00,55936.04
2021-02-19,51560.46,56399.99,50627.32,55988.58
2021-02-18,52141.23,52566.98,50869.61,51579.54
2021-02-17,49136.70,52640.00,48896.19,52174.28
2021-02-16,47954.05,50602.53,47036.02,49166.53
2021-02-15,48620.48,49048.82,45914.75,47942.57
2021-02-14,47258.66,49714.66,47081.02,48662.50
2021-02-13,47424.25,48220.00,46133.00,47228.48
2021-02-12,48044.88,49000.00,46231.16,47395.84
2021-02-11,44854.63,48696.84,44040.96,47981.48
2021-02-10,46493.90,47364.09,43746.06,44854.63
2021-02-09,46445.51,48216.09,45000.00,46505.20
2021-02-08,38870.36,46712.12,38050.97,46416.45
2021-02-07,39274.80,39727.44,37412.93,38858.39
2021-02-06,38320.00,41025.48,38230.81,39282.10
2021-02-05,36984.28,38359.69,36618.36,38320.00
2021-02-04,37693.00,38748.52,36197.65,36996.32
2021-02-03,35496.91,37732.87,35382.45,37691.63
2021-02-02,33497.16,36008.67,33431.67,35522.16
2021-02-01,33110.32,34736.10,32333.01,33532.74
2021-01-31,34300.19,34380.21,32193.70,33141.38
2021-01-30,34265.71,34931.39,32860.00,34323.00
2021-01-29,33488.66,38620.00,31990.00,34249.64
2021-01-28,30427.34,33870.58,29899.99,33484.87
2021-01-27,32521.65,32580.12,29150.49,30424.62
2021-01-26,32264.15,32953.28,30847.40,32504.53
2021-01-25,32289.06,34888.00,31939.12,32261.22
2021-01-24,32098.38,33075.75,30960.77,32288.83
2021-01-23,32989.10,33468.46,31426.11,32117.49
2021-01-22,30817.86,33864.85,28800.00,32992.06
2021-01-21,35516.17,35620.96,30044.16,30818.18
2021-01-20,35888.13,36440.10,33400.00,35496.91
2021-01-19,36665.82,37874.71,35888.00,35917.62
2021-01-18,35826.36,37449.86,34777.85,36616.95
2021-01-17,36013.51,36839.00,33833.55,35819.25
2021-01-16,36778.66,37944.12,35350.00,36000.00
2021-01-15,39147.98,39694.00,34380.00,36756.57
2021-01-14,37393.49,40112.78,36717.23,39134.35
2021-01-13,34035.02,37800.00,32327.76,37393.49
2021-01-12,35449.71,36639.23,32479.91,34035.02
2021-01-11,38164.88,38261.39,30261.13,35455.58
2021-01-10,40239.06,41450.00,34322.07,38173.73
2021-01-09,40682.76,41422.77,38788.16,40239.06
2021-01-08,39510.59,42000.00,36618.36,40667.07
2021-01-07,36875.96,40402.46,36327.50,39510.49
2021-01-06,34081.24,37050.83,33348.27,36849.94
2021-01-05,32054.23,34500.00,29936.26,34039.05
2021-01-04,33068.83,33669.76,27734.00,32005.88
2021-01-03,32216.51,34800.00,31977.45,33097.83
2021-01-02,29410.77,33333.00,29050.00,32216.53
2021-01-01,28999.63,29700.00,28720.00,29402.64
