date,open,high,low,close
2018-11-11,6349.39,6365.00,6269.46,6357.54
2018-11-10,6325.00,6377.26,6323.00,6349.32
2018-11-09,6405.49,6418.18,6307.00,6325.00
2018-11-08,6501.00,6511.27,6388.88,6405.49
2018-11-07,6448.17,6544.00,6442.47,6501.00
2018-11-06,6404.97,6460.01,6378.24,6447.50
2018-11-05,6428.23,6441.43,6369.89,6403.20
2018-11-04,6333.59,6475.00,6310.57,6421.76
2018-11-03,6350.05,6351.74,6312.48,6335.00
2018-11-02,6343.85,6381.25,6328.33,6350.43
2018-11-01,6304.50,6365.33,6288.01,6340.99
2018-10-31,6269.45,6350.00,6199.25,6303.27
2018-10-30,6266.47,6289.00,6240.00,6269.46
2018-10-29,6404.27,6420.00,6208.37,6266.52
2018-10-28,6407.66,6420.00,6383.00,6405.57
2018-10-27,6406.10,6420.01,6381.25,6407.66
2018-10-26,6393.38,6450.30,6377.81,6406.10
2018-10-25,6411.96,6422.73,6361.73,6393.53
2018-10-24,6396.24,6473.00,6393.00,6411.96
2018-10-23,6409.39,6421.58,6354.26,6393.41
2018-10-22,6412.62,6429.23,6372.53,6406.06
2018-10-21,6412.86,6470.00,6401.01,6413.38
2018-10-20,6380.47,6424.16,6363.02,6412.86
2018-10-19,6394.23,6412.40,6355.99,6383.46
2018-10-18,6440.07,6490.00,6350.00,6396.18
2018-10-17,6457.67,6465.39,6407.69,6437.29
2018-10-16,6438.20,6493.77,6386.40,6461.20
2018-10-15,6185.04,6756.00,6149.28,6441.74
2018-10-14,6201.23,6349.47,6143.08,6183.00
2018-10-13,6182.03,6219.77,6168.83,6199.69
2018-10-12,6152.76,6243.79,6109.79,6185.15
2018-10-11,6517.55,6520.43,6055.28,6152.76
2018-10-10,6588.72,6589.79,6387.91,6517.55
2018-10-09,6604.76,6623.14,6553.13,6588.80
2018-10-08,6574.15,6656.63,6541.06,6604.75
2018-10-07,6547.93,6600.00,6493.92,6577.63
2018-10-06,6582.11,6595.69,6526.28,6544.08
2018-10-05,6548.83,6641.35,6510.00,6582.12
2018-10-04,6454.81,6604.89,6450.58,6547.56
2018-10-03,6500.00,6510.00,6396.34,6456.77
2018-10-02,6569.32,6597.00,6447.28,6500.00
2018-10-01,6597.79,6638.15,6477.57,6571.20
2018-09-30,6574.29,6628.06,6510.00,6597.81
2018-09-29,6609.02,6609.02,6454.00,6579.38
2018-09-28,6684.50,6792.28,6525.67,6610.76
2018-09-27,6454.32,6736.85,6431.95,6681.62
2018-09-26,6428.09,6540.00,6379.44,6461.51
2018-09-25,6578.70,6579.59,6324.96,6428.99
2018-09-24,6703.37,6721.68,6550.96,6581.52
2018-09-23,6710.01,6774.91,6659.00,6702.22
2018-09-22,6748.85,6826.28,6624.79,6710.01
2018-09-21,6492.98,6775.34,6483.83,6749.45
2018-09-20,6388.40,6535.11,6333.63,6492.98
2018-09-19,6330.00,6510.00,6100.00,6388.40
2018-09-18,6251.49,6390.00,6226.63,6332.34
2018-09-17,6499.28,6530.24,6200.00,6254.52
2018-09-16,6521.49,6524.84,6349.47,6499.98
2018-09-15,6476.51,6570.10,6466.74,6520.15
2018-09-14,6482.95,6587.00,6384.36,6476.51
2018-09-13,6326.83,6537.46,6324.37,6485.70
2018-09-12,6274.60,6350.00,6192.89,6322.45
2018-09-11,6303.99,6405.00,6162.06,6279.99
2018-09-10,6238.99,6351.13,6223.90,6301.99
2018-09-09,6178.31,6451.51,6094.38,6236.04
2018-09-08,6401.01,6465.46,6113.23,6178.31
2018-09-07,6488.01,6525.00,6322.00,6400.00
2018-09-06,6671.95,6705.59,6253.29,6493.09
2018-09-05,7353.48,7387.00,6650.00,6679.30
2018-09-04,7261.29,7411.85,7231.00,7361.00
2018-09-03,7291.94,7340.08,7184.00,7258.99
2018-09-02,7195.80,7334.50,7130.63,7290.31
2018-09-01,7015.78,7300.18,7015.22,7185.01
2018-08-31,6984.34,7101.03,6879.00,7017.35
2018-08-30,7034.47,7055.97,6792.85,6984.01
2018-08-29,7079.46,7124.06,6890.00,7032.96
2018-08-28,6911.70,7125.28,6861.17,7080.94
2018-08-27,6700.13,6944.47,6641.35,6904.51
2018-08-26,6732.99,6775.34,6558.95,6700.46
2018-08-25,6692.99,6800.00,6664.25,6732.40
2018-08-24,6525.99,6721.09,6445.32,6692.94
2018-08-23,6355.97,6575.99,6344.80,6525.01
2018-08-22,6478.99,6906.81,6250.00,6355.76
2018-08-21,6260.83,6513.28,6246.05,6479.27
2018-08-20,6481.63,6522.99,6223.90,6260.82
2018-08-19,6397.37,6545.00,6312.00,6481.99
2018-08-18,6578.13,6615.00,6303.00,6399.28
2018-08-17,6314.08,6584.49,6290.64,6580.15
2018-08-16,6273.34,6477.57,6208.37,6313.51
2018-08-15,6194.30,6628.50,6186.02,6272.30
2018-08-14,6252.63,6254.02,5880.00,6193.62
2018-08-13,6311.99,6544.37,6142.20,6252.63
2018-08-12,6240.49,6493.77,6163.44,6310.82
2018-08-11,6139.99,6494.13,6000.00,6239.98
2018-08-10,6544.98,6584.05,5995.75,6139.99
2018-08-09,6283.89,6627.00,6190.01,6543.76
2018-08-08,6717.67,6717.68,6121.00,6283.59
2018-08-07,6932.18,7155.00,6671.00,6717.68
2018-08-06,7028.89,7157.93,6835.06,6936.11
2018-08-05,7009.94,7086.80,6888.88,7032.61
2018-08-04,7416.98,7494.48,6926.00,7009.99
2018-08-03,7535.00,7542.92,7286.41,7416.98
2018-08-02,7600.22,7709.98,7455.00,7536.37
2018-08-01,7726.85,7761.56,7440.00,7602.01
2018-07-31,8162.28,8162.37,7633.67,7725.43
2018-07-30,8216.74,8295.00,7853.01,8160.21
2018-07-29,8231.07,8299.99,8109.74,8216.74
2018-07-28,8177.72,8259.00,8051.43,8237.74
2018-07-27,7926.00,8274.98,7798.48,8183.05
2018-07-26,8174.06,8314.23,7855.97,7926.00
2018-07-25,8394.48,8475.00,8049.22,8174.06
2018-07-24,7712.46,8496.96,7691.14,8403.83
2018-07-23,7393.50,7800.00,7369.86,7719.62
2018-07-22,7398.16,7581.03,7336.15,7396.60
2018-07-21,7330.84,7458.00,7212.00,7409.92
2018-07-20,7474.35,7696.88,7265.00,7330.84
2018-07-19,7384.92,7570.90,7278.84,7471.42
2018-07-18,7310.71,7599.98,7239.15,7378.10
2018-07-17,6721.21,7468.31,6657.95,7310.71
2018-07-16,6353.25,6755.00,6333.63,6721.04
2018-07-15,6245.99,6397.21,6227.76,6349.30
2018-07-14,6208.78,6317.84,6180.00,6243.98
2018-07-13,6243.53,6337.25,6121.01,6215.59
2018-07-12,6379.13,6380.00,6072.00,6243.88
2018-07-11,6304.45,6400.00,6285.00,6380.00
2018-07-10,6666.75,6683.90,6270.84,6299.46
2018-07-09,6706.60,6814.72,6620.00,6666.75
2018-07-08,6755.46,6783.54,6674.60,6706.60
2018-07-07,6604.74,6820.00,6510.00,6759.99
2018-07-06,6533.69,6636.15,6449.76,6596.53
2018-07-05,6575.62,6700.00,6445.31,6533.69
2018-07-04,6507.99,6792.28,6413.20,6584.25
2018-07-03,6605.46,6666.00,6464.39,6507.99
2018-07-02,6345.48,6667.57,6270.69,6612.98
2018-07-01,6385.75,6438.55,6259.34,6349.99
2018-06-30,6204.01,6510.00,6190.28,6385.71
2018-06-29,5845.20,6299.00,5774.72,6204.24
2018-06-28,6135.64,6165.49,5818.14,5848.33
2018-06-27,6073.99,6181.11,5985.00,6135.64
2018-06-26,6252.28,6277.00,6025.68,6068.00
2018-06-25,6153.60,6365.34,6075.01,6253.61
2018-06-24,6169.91,6255.05,5780.00,6153.40
2018-06-23,6055.17,6261.00,6048.54,6177.38
2018-06-22,6718.33,6737.97,5940.00,6050.45
2018-06-21,6756.60,6792.20,6677.85,6718.33
2018-06-20,6728.44,6809.26,6558.95,6756.58
2018-06-19,6711.30,6841.81,6660.21,6736.52
2018-06-18,6451.03,6793.00,6381.25,6707.50
2018-06-17,6487.92,6575.35,6429.23,6453.41
2018-06-16,6390.60,6557.81,6333.63,6487.92
2018-06-15,6638.80,6666.66,6370.00,6390.60
2018-06-14,6308.49,6708.10,6270.69,6646.10
2018-06-13,6557.66,6624.45,6120.00,6307.40
2018-06-12,6880.76,6880.76,6461.42,6557.67
2018-06-11,6781.17,6919.97,6634.86,6880.61
2018-06-10,7498.00,7498.00,6627.70,6781.17
2018-06-09,7618.11,7686.45,7468.31,7492.70
2018-06-08,7676.41,7697.00,7542.00,7618.11
2018-06-07,7658.99,7750.00,7618.99,7689.28
2018-06-06,7617.98,7695.46,7482.61,7658.57
2018-06-05,7494.99,7685.00,7360.00,7617.98
2018-06-04,7712.97,7764.44,7449.68,7488.26
2018-06-03,7642.00,7790.69,7581.03,7703.67
2018-06-02,7511.72,7700.00,7438.92,7642.00
2018-06-01,7492.28,7620.01,7348.45,7511.60
2018-05-31,7375.64,7601.23,7330.22,7492.28
2018-05-30,7469.45,7559.00,7273.89,7375.73
2018-05-29,7112.20,7537.00,7026.90,7469.45
2018-05-28,7348.64,7445.00,7084.99,7112.50
2018-05-27,7335.99,7412.57,7213.09,7347.39
2018-05-26,7459.21,7622.87,7276.04,7335.99
2018-05-25,7579.30,7661.07,7328.13,7471.18
2018-05-24,7509.99,7733.99,7267.24,7586.88
2018-05-23,7983.98,8032.01,7435.49,7502.89
2018-05-22,8403.23,8417.65,7951.41,7984.08
2018-05-21,8518.64,8589.10,8320.00,8391.76
2018-05-20,8225.55,8590.00,8170.71,8518.48
2018-05-19,8248.99,8395.00,8141.08,8231.20
2018-05-18,8058.16,8275.10,7929.53,8248.87
2018-05-17,8337.77,8500.00,7980.00,8067.03
2018-05-16,8481.99,8505.33,8100.01,8346.59
2018-05-15,8674.53,8865.00,8400.00,8474.99
2018-05-14,8696.54,8900.90,8286.57,8674.36
2018-05-13,8481.72,8775.90,8335.56,8696.58
2018-05-12,8408.79,8652.80,8208.81,8481.60
2018-05-11,9007.19,9018.38,8351.00,8411.42
2018-05-10,9308.49,9393.00,8987.74,9020.99
2018-05-09,9181.52,9368.79,8974.62,9308.49
2018-05-08,9356.79,9450.00,9015.00,9167.69
2018-05-07,9621.99,9634.50,9175.00,9359.52
2018-05-06,9827.04,9918.41,9375.00,9623.54
2018-05-05,9689.00,9948.98,9670.68,9823.28
2018-05-04,9737.00,9784.73,9527.38,9696.57
2018-05-03,9220.00,9799.99,9165.19,9732.43
2018-05-02,9066.90,9259.16,8975.23,9222.00
2018-05-01,9243.51,9249.99,8815.91,9066.90
2018-04-30,9396.32,9443.96,9111.00,9242.17
2018-04-29,9352.97,9538.75,9180.00,9393.99
2018-04-28,8916.54,9442.34,8854.47,9345.11
2018-04-27,9277.32,9387.82,8901.09,8921.43
2018-04-26,8855.07,9326.79,8647.29,9274.48
2018-04-25,9648.36,9755.53,8751.00,8864.99
2018-04-24,8942.00,9737.16,8930.00,9648.00
2018-04-23,8781.70,9006.39,8771.22,8946.95
2018-04-22,8924.93,9036.52,8760.00,8789.96
2018-04-21,8865.78,9023.40,8608.00,8920.71
2018-04-20,8273.00,8934.00,8216.90,8861.00
2018-04-19,8172.83,8297.99,8074.44,8271.31
2018-04-18,7890.87,8235.00,7870.35,8172.84
2018-04-17,8054.68,8160.85,7806.81,7890.87
2018-04-16,8353.43,8424.99,7905.00,8048.15
2018-04-15,8003.39,8417.00,8001.23,8354.22
2018-04-14,7885.90,8232.14,7835.00,8000.41
2018-04-13,7923.78,8239.33,7753.32,7896.92
2018-04-12,6940.94,8069.34,6758.45,7923.78
2018-04-11,6824.75,6984.92,6809.26,6940.94
2018-04-10,6782.39,6900.00,6653.21,6835.67
2018-04-09,7027.26,7175.83,6611.49,6780.10
2018-04-08,6904.21,7104.52,6894.80,7027.26
2018-04-07,6627.70,7069.13,6600.99,6904.90
2018-04-06,6771.30,6850.00,6510.00,6618.33
2018-04-05,6799.37,6928.70,6578.95,6771.69
2018-04-04,7415.53,7430.00,6710.38,6799.95
2018-04-03,7052.75,7506.84,7001.28,7416.27
2018-04-02,6816.31,7106.50,6759.96,7052.76
2018-04-01,6926.50,7045.71,6427.16,6813.52
2018-03-31,6839.63,7231.73,6794.26,6928.62
2018-03-30,7086.14,7302.35,6550.00,6850.00
2018-03-29,7932.41,7968.00,6914.53,7088.38
2018-03-28,7791.69,8104.98,7723.03,7932.41
2018-03-27,8152.26,8211.62,7742.11,7791.70
2018-03-26,8451.12,8500.00,7831.15,8149.66
2018-03-25,8541.96,8680.00,8368.63,8453.90
2018-03-24,8917.99,9020.00,8505.00,8547.00
2018-03-23,8708.52,8920.79,8265.00,8920.79
2018-03-22,8892.18,9099.59,8503.52,8704.67
2018-03-21,8904.02,9188.10,8754.83,8893.79
2018-03-20,8596.79,9051.00,8313.01,8904.02
2018-03-19,8205.55,8718.74,8114.17,8596.93
2018-03-18,7860.83,8324.92,7325.37,8188.24
2018-03-17,8258.54,8356.40,7730.23,7860.83
2018-03-16,8265.05,8613.06,7914.08,8258.54
2018-03-15,8195.99,8425.00,7682.00,8265.05
2018-03-14,9152.07,9356.14,7948.00,8196.69
2018-03-13,9115.24,9482.79,8830.00,9142.32
2018-03-12,9535.04,9892.00,8742.07,9120.75
2018-03-11,8795.04,9768.37,8450.00,9535.04
2018-03-10,9228.83,9514.96,8697.00,8791.47
2018-03-09,9293.06,9420.39,8366.00,9230.00
2018-03-08,9904.52,10150.00,9078.95,9285.32
2018-03-07,10723.01,10911.78,9450.00,9913.03
2018-03-06,11417.39,11420.01,10560.19,10723.76
2018-03-05,11479.68,11688.00,11383.66,11419.24
2018-03-04,11445.00,11511.00,11054.91,11463.27
2018-03-03,11032.81,11503.24,11022.85,11445.00
2018-03-02,10917.37,11175.00,10774.01,11029.99
2018-03-01,10314.99,11090.00,10223.41,10903.13
2018-02-28,10572.49,11064.75,10255.07,10314.90
2018-02-27,10324.7,10850.0,10150.0,10566.3
2018-02-26,9590.04,10461.97,9376.34,10324.7
2018-02-25,9689.99,9883.41,9260.0,9590.04
2018-02-24,10166.1,10540.63,9373.48,9689.99
2018-02-23,9843.34,10405.3,9600.0,10166.1
2018-02-22,10449.4,10935.0,9731.2,9843.34
2018-02-21,11233.41,11275.74,10256.0,10449.4
2018-02-20,11173.0,11780.0,11080.37,11233.41
2018-02-19,10421.06,11262.48,10307.51,11173.0
2018-02-18,11101.0,11300.0,10153.15,10421.06
2018-02-17,10196.0,11135.83,10053.5,11101.0
2018-02-16,10018.0,10300.0,9707.51,10196.0
2018-02-15,9490.98,10234.0,9350.0,10018.0
2018-02-14,8522.99,9515.0,8504.57,9490.98
2018-02-13,8899.0,8951.89,8360.13,8522.99
2018-02-12,8067.0,8995.0,8067.0,8899.0
2018-02-11,8560.0,8560.0,7820.0,8067.0
2018-02-10,8693.98,9090.8,8170.86,8560.0
2018-02-09,8259.76,8779.62,7753.32,8693.98
2018-02-08,7588.01,8644.36,7565.5,8259.76
2018-02-07,7737.37,8649.0,7213.8,7588.01
2018-02-06,6874.27,8150.0,5920.72,7737.37
2018-02-05,8191.0,8335.56,6600.0,6874.27
2018-02-04,9225.86,9350.09,7825.0,8191.0
2018-02-03,8838.83,9491.2,8170.71,9225.86
2018-02-02,8998.99,9096.79,7625.25,8838.83
2018-02-01,10149.0,10187.56,8455.0,8998.99
2018-01-31,9971.0,10324.0,9514.96,10149.0
2018-01-30,11162.62,11222.36,9731.2,9971.0
2018-01-29,11685.58,11820.01,10991.0,11162.62
2018-01-28,11446.54,11989.15,11360.52,11685.58
2018-01-27,11092.95,11630.47,10815.84,11446.54
2018-01-26,11155.54,11635.0,10263.32,11092.95
2018-01-25,11400.96,11741.82,10868.57,11155.54
2018-01-24,10851.82,11500.0,10488.13,11400.96
2018-01-23,10808.99,11409.87,9927.54,10851.82
2018-01-22,11558.87,11910.78,10028.41,10808.99
2018-01-21,12775.99,12791.88,11100.0,11558.87
2018-01-20,11552.0,13052.12,11515.94,12775.99
2018-01-19,11247.57,12050.39,11025.18,11552.0
2018-01-18,11191.35,12146.0,10693.0,11247.57
2018-01-17,11386.34,11794.07,9222.0,11191.35
2018-01-16,13607.04,13607.04,10162.0,11386.34
2018-01-15,13647.99,14394.36,13429.25,13607.04
2018-01-14,14197.78,14365.81,13072.22,13647.99
2018-01-13,13781.41,14619.1,13781.41,14197.78
2018-01-12,13243.83,14152.19,12807.27,13781.41
2018-01-11,14890.02,14973.07,12800.0,13243.83
2018-01-10,14403.51,14900.0,13412.0,14890.02
2018-01-09,14999.99,15367.18,14123.97,14403.51
2018-01-08,16124.02,16300.0,13900.0,14999.99
2018-01-07,17149.67,17149.97,15707.16,16124.02
2018-01-06,16928.0,17234.99,16220.0,17149.67
2018-01-05,15143.67,17200.0,14810.0,16928.0
2018-01-04,15155.62,15430.27,14192.37,15143.67
2018-01-03,14678.94,15500.0,14546.28,15155.62
2018-01-02,13443.41,15257.53,12910.58,14678.94
2018-01-01,13880.0,13941.75,12801.38,13443.41
